"","state","date","total_cases","total_deaths","total_population","cases_per100k","deaths_per100k"
"9895","Tennessee",2020-04-17,6423,146,6651089,96.5706518135602,2.19512924875911
"9896","Tennessee",2020-04-18,6624,148,6651089,99.5927133135641,2.22519951244074
"9897","Tennessee",2020-04-19,6824,151,6651089,102.599739681727,2.27030490796319
"9898","Tennessee",2020-04-20,6994,156,6651089,105.155712094666,2.34548056716727
"9899","Tennessee",2020-04-21,7317,159,6651089,110.01205967925,2.39058596268972
"9900","Tennessee",2020-04-22,7681,169,6651089,115.484847669306,2.54093728109788
"9901","Tennessee",2020-04-23,8169,172,6651089,122.821992007625,2.58604267662032
"9902","Tennessee",2020-04-24,8618,172,6651089,129.572766204151,2.58604267662032
"9903","Tennessee",2020-04-25,8918,179,6651089,134.083305756396,2.69128859950604
"9904","Tennessee",2020-04-26,9435,182,6651089,141.856468918097,2.73639399502848
"9905","Tennessee",2020-04-27,9739,184,6651089,146.427148997705,2.76646425871011
"9906","Tennessee",2020-04-28,9974,190,6651089,149.960404980297,2.85667504975501
"9907","Tennessee",2020-04-29,10255,196,6651089,154.185277027566,2.94688584079991
"9908","Tennessee",2020-04-30,10506,200,6651089,157.959095119611,3.00702636816317
"9909","Tennessee",2020-05-01,11781,205,6651089,177.128888216651,3.08220202736725
"9910","Tennessee",2020-05-02,12376,210,6651089,186.074791661937,3.15737768657133
"9911","Tennessee",2020-05-03,12871,211,6651089,193.517181923141,3.17241281841214
"9912","Tennessee",2020-05-04,13283,216,6651089,199.711656241557,3.24758847761622
"9913","Tennessee",2020-05-05,13555,225,6651089,203.801212102259,3.38290466418356
"9914","Tennessee",2020-05-06,13737,237,6651089,206.537606097287,3.56332624627336
"9915","Tennessee",2020-05-07,13961,238,6651089,209.90547562963,3.57836137811417
"9916","Tennessee",2020-05-08,14205,240,6651089,213.574047798789,3.6084316417958
"9917","Tennessee",2020-05-09,14600,241,6651089,219.512924875911,3.62346677363662
"9918","Tennessee",2020-05-10,14830,242,6651089,222.971005199299,3.63850190547743
"9919","Tennessee",2020-05-11,15345,248,6651089,230.714098097319,3.72871269652233
"9920","Tennessee",2020-05-12,15697,264,6651089,236.006464505286,3.96927480597538
"9921","Tennessee",2020-05-13,16180,271,6651089,243.2684331844,4.07452072886109
"9922","Tennessee",2020-05-14,16503,284,6651089,248.124780768984,4.2699774427917
"9923","Tennessee",2020-05-15,16832,288,6651089,253.071339144612,4.33011797015496
"9924","Tennessee",2020-05-16,17118,292,6651089,257.371386851086,4.39025849751823
"9925","Tennessee",2020-05-17,17287,293,6651089,259.912324132183,4.40529362935904
"9926","Tennessee",2020-05-18,17661,296,6651089,265.535463440649,4.45039902488149
"9927","Tennessee",2020-05-19,18192,301,6651089,273.519118448122,4.52557468408557
"9928","Tennessee",2020-05-20,18425,305,6651089,277.022304167032,4.58571521144883
"9929","Tennessee",2020-05-21,18863,312,6651089,283.607691913309,4.69096113433454
"9930","Tennessee",2020-05-22,19254,315,6651089,289.486428463068,4.73606652985699
"9931","Tennessee",2020-05-23,19651,325,6651089,295.455375803872,4.88641784826515
"9932","Tennessee",2020-05-24,19997,332,6651089,300.657531420794,4.99166377115086
"9933","Tennessee",2020-05-25,20419,334,6651089,307.002357057619,5.02173403483249
"9934","Tennessee",2020-05-26,20846,339,6651089,313.422358353647,5.09690969403657
"9935","Tennessee",2020-05-27,21235,349,6651089,319.271024639724,5.24726101244473
"9936","Tennessee",2020-05-28,21630,352,6651089,325.209901716847,5.29236640796718
"9937","Tennessee",2020-05-29,22059,356,6651089,331.659973276557,5.35250693533044
"9938","Tennessee",2020-05-30,22533,360,6651089,338.786625769103,5.4126474626937
"9939","Tennessee",2020-05-31,22688,360,6651089,341.11707120443,5.4126474626937
"9940","Tennessee",2020-06-01,23098,361,6651089,347.281475259164,5.42768259453452
"9941","Tennessee",2020-06-02,24338,378,6651089,365.925038741776,5.68327983582839
"9942","Tennessee",2020-06-03,24864,386,6651089,373.833518090045,5.80356089055492
"9943","Tennessee",2020-06-04,25216,397,6651089,379.125884498012,5.96894734080389
"9944","Tennessee",2020-06-05,25640,405,6651089,385.500780398518,6.08922839553042
"9945","Tennessee",2020-06-06,26192,413,6651089,393.800173174649,6.20950945025694
"9946","Tennessee",2020-06-07,26641,414,6651089,400.550947371175,6.22454458209776
"9947","Tennessee",2020-06-08,27042,417,6651089,406.580035239342,6.26964997762021
"9948","Tennessee",2020-06-09,27691,430,6651089,416.337835804031,6.46510669155081
"9949","Tennessee",2020-06-10,28197,433,6651089,423.945612515484,6.51021208707326
"9950","Tennessee",2020-06-11,28580,437,6651089,429.704068010517,6.57035261443652
"9951","Tennessee",2020-06-12,29218,461,6651089,439.296482124957,6.9311957786161
"9952","Tennessee",2020-06-13,29616,465,6651089,445.280464597602,6.99133630597937
"9953","Tennessee",2020-06-14,30174,467,6651089,453.670068164777,7.021406569661
"9954","Tennessee",2020-06-15,30945,477,6651089,465.262154814046,7.17175788806916
"9955","Tennessee",2020-06-16,31623,487,6651089,475.455974202119,7.32210920647731
"9956","Tennessee",2020-06-17,32112,493,6651089,482.808153672278,7.41231999752221
"9957","Tennessee",2020-06-18,32604,504,6651089,490.20543853796,7.57770644777118
"9958","Tennessee",2020-06-19,33603,508,6651089,505.225535246935,7.63784697513445
"9959","Tennessee",2020-06-20,34223,516,6651089,514.547316988241,7.75812802986098
"9960","Tennessee",2020-06-21,34719,519,6651089,522.004742381285,7.80323342538342
"9961","Tennessee",2020-06-22,35255,525,6651089,530.063573047963,7.89344421642832
"9962","Tennessee",2020-06-23,36018,535,6651089,541.535378642505,8.04379553483647
"9963","Tennessee",2020-06-24,36822,548,6651089,553.623624642521,8.23925224876708
"9964","Tennessee",2020-06-25,37695,558,6651089,566.749294739553,8.38960356717524
"9965","Tennessee",2020-06-26,38802,569,6651089,583.393185687336,8.55499001742422
"9966","Tennessee",2020-06-27,39813,577,6651089,598.593703978401,8.67527107215074
"9967","Tennessee",2020-06-28,39945,577,6651089,600.578341381389,8.67527107215074
"9968","Tennessee",2020-06-29,41371,585,6651089,622.018439386392,8.79555212687727
"9969","Tennessee",2020-06-30,42815,597,6651089,643.72916976453,8.97597370896706
"9970","Tennessee",2020-07-01,44360,601,6651089,666.958448458591,9.03611423633032
"9971","Tennessee",2020-07-02,46176,612,6651089,694.262247881512,9.2015006865793
"9972","Tennessee",2020-07-03,47882,626,6651089,719.912182801944,9.41199253235072
"9973","Tennessee",2020-07-04,49232,630,6651089,740.209610787046,9.47213305971398
"9974","Tennessee",2020-07-05,50365,638,6651089,757.24441516269,9.59241411444051
"9975","Tennessee",2020-07-06,51509,645,6651089,774.444605988583,9.69766003732622
"9976","Tennessee",2020-07-07,52643,656,6651089,791.494445496068,9.86304648757519
"9977","Tennessee",2020-07-08,54571,677,6651089,820.482179685161,10.1787842562323
"9978","Tennessee",2020-07-09,56531,699,6651089,849.95103809316,10.5095571567303
"9979","Tennessee",2020-07-10,58224,712,6651089,875.405516299662,10.7050138706609
"9980","Tennessee",2020-07-11,59981,727,6651089,901.822242943975,10.9305408482731
"9981","Tennessee",2020-07-12,61106,730,6651089,918.736766264893,10.9756462437956
"9982","Tennessee",2020-07-13,63263,738,6651089,951.167545645533,11.0959272985221
"9983","Tennessee",2020-07-14,65412,757,6651089,983.478043971446,11.3815948034976
"9984","Tennessee",2020-07-15,67515,772,6651089,1015.09692623268,11.6071217811098
"9985","Tennessee",2020-07-16,69827,786,6651089,1049.85815104865,11.8176136268813
"9986","Tennessee",2020-07-17,72072,804,6651089,1083.61202203128,12.0882460000159
"9987","Tennessee",2020-07-18,74518,827,6651089,1120.38795451391,12.4340540323547
"9988","Tennessee",2020-07-19,76180,833,6651089,1145.37634363335,12.5242648233996
"9989","Tennessee",2020-07-20,77944,838,6651089,1171.89831620055,12.5994404826037
"9990","Tennessee",2020-07-21,80026,863,6651089,1203.20146069313,12.9753187786241
"9991","Tennessee",2020-07-22,81513,877,6651089,1225.55870174042,13.1858106243955
"9992","Tennessee",2020-07-23,84328,910,6651089,1267.88259787232,13.6819699751424
"9993","Tennessee",2020-07-24,86374,925,6651089,1298.64447761863,13.9074969527547
"9994","Tennessee",2020-07-25,88284,950,6651089,1327.36157943459,14.283375248775
"9995","Tennessee",2020-07-26,90928,954,6651089,1367.1144680217,14.3435157761383
"9996","Tennessee",2020-07-27,93586,963,6651089,1407.07784845459,14.4788319627057
"9997","Tennessee",2020-07-28,96147,987,6651089,1445.58282109892,14.8396751268852
"9998","Tennessee",2020-07-29,97946,1004,6651089,1472.63102328055,15.0952723681791
"9999","Tennessee",2020-07-30,100048,1022,6651089,1504.23487040994,15.3659047413138
"10000","Tennessee",2020-07-31,102729,1047,6651089,1544.54405887517,15.7417830373342
"10001","Tennessee",2020-08-01,105430,1056,6651089,1585.15394997721,15.8770992239015
"10002","Tennessee",2020-08-02,106694,1062,6651089,1604.15835662401,15.9673100149464
"10003","Tennessee",2020-08-03,107900,1078,6651089,1622.29072562403,16.2078721243995
"10004","Tennessee",2020-08-04,109592,1102,6651089,1647.73016869869,16.5687152885791
"10005","Tennessee",2020-08-05,111209,1129,6651089,1672.04197688529,16.9746638482811
"10006","Tennessee",2020-08-06,113286,1168,6651089,1703.26994571866,17.5610339900729
"10007","Tennessee",2020-08-07,115913,1187,6651089,1742.76723706449,17.8467014950484
"10008","Tennessee",2020-08-08,117439,1199,6651089,1765.71084825357,18.0271230771382
"10009","Tennessee",2020-08-09,119461,1206,6651089,1796.1118848357,18.1323690000239
"10010","Tennessee",2020-08-10,120881,1223,6651089,1817.46177204966,18.3879662413178
"10011","Tennessee",2020-08-11,122003,1259,6651089,1834.33118997506,18.9292309875871
"10012","Tennessee",2020-08-12,123401,1274,6651089,1855.35030428852,19.1547579651994
"10013","Tennessee",2020-08-13,125318,1300,6651089,1884.17265202736,19.5456713930606
"10014","Tennessee",2020-08-14,127190,1312,6651089,1912.31841883337,19.7260929751504
"10015","Tennessee",2020-08-15,128771,1331,6651089,1936.0889622737,20.0117604801259
"10016","Tennessee",2020-08-16,130320,1349,6651089,1959.37838149512,20.2823928532606
"10017","Tennessee",2020-08-17,131742,1370,6651089,1980.75833897276,20.5981306219177
"10018","Tennessee",2020-08-18,132759,1410,6651089,1996.04906805487,21.1995358955503
"10019","Tennessee",2020-08-19,134674,1437,6651089,2024.84134553003,21.6054844552524
"10020","Tennessee",2020-08-20,136244,1470,6651089,2048.44650252011,22.1016438059993
"10021","Tennessee",2020-08-21,137715,1527,6651089,2070.56318145795,22.9586463209258
"10022","Tennessee",2020-08-22,139366,1542,6651089,2095.38618412714,23.184173298538
"10023","Tennessee",2020-08-23,140659,1547,6651089,2114.82660959732,23.2593489577421
"10024","Tennessee",2020-08-24,141656,1578,6651089,2129.81663604261,23.7254380448074
"10025","Tennessee",2020-08-25,142481,1604,6651089,2142.22061981128,24.1163514726686
"10026","Tennessee",2020-08-26,144113,1623,6651089,2166.75795497549,24.4020189776441
"10027","Tennessee",2020-08-27,145984,1650,6651089,2194.88868664966,24.8079675373461
"10028","Tennessee",2020-08-28,147608,1675,6651089,2219.30574075915,25.1838458333665
"10029","Tennessee",2020-08-29,149164,1695,6651089,2242.70040590345,25.4845484701829
"10030","Tennessee",2020-08-30,150147,1717,6651089,2257.47994050298,25.8153213706808
"10031","Tennessee",2020-08-31,151990,1722,6651089,2285.1896884856,25.8904970298849
"10032","Tennessee",2020-09-01,153207,1747,6651089,2303.48744393587,26.2663753259053
"10033","Tennessee",2020-09-02,154833,1762,6651089,2327.93456830904,26.4919023035175
"10034","Tennessee",2020-09-03,156627,1782,6651089,2354.90759483146,26.7926049403338
"10035","Tennessee",2020-09-04,157788,1807,6651089,2372.36338289865,27.1684832363542
"10036","Tennessee",2020-09-05,159269,1832,6651089,2394.6304131549,27.5443615323746
"10037","Tennessee",2020-09-06,160873,1835,6651089,2418.74676462757,27.5894669278971
"10038","Tennessee",2020-09-07,161971,1839,6651089,2435.25533938878,27.6496074552603
"10039","Tennessee",2020-09-08,162793,1865,6651089,2447.61421776193,28.0405208831215
"10040","Tennessee",2020-09-09,163560,1903,6651089,2459.14616388384,28.6118558930725
"10041","Tennessee",2020-09-10,165911,1959,6651089,2494.4937588416,29.4538232761582
"10042","Tennessee",2020-09-11,167263,1995,6651089,2514.82125709038,29.9950880224276
"10043","Tennessee",2020-09-12,168552,2037,6651089,2534.20154203319,30.6265635597419
"10044","Tennessee",2020-09-13,169310,2051,6651089,2545.59817196853,30.8370554055133
"10045","Tennessee",2020-09-14,171363,2068,6651089,2576.46529763773,31.0926526468072
"10046","Tennessee",2020-09-15,172692,2097,6651089,2596.44698785417,31.5286714701908
"10047","Tennessee",2020-09-16,174369,2124,6651089,2621.66090395122,31.9346200298929
"10048","Tennessee",2020-09-17,175702,2139,6651089,2641.70273469503,32.1601470075051
"10049","Tennessee",2020-09-18,177707,2169,6651089,2671.84817403586,32.6112009627296
"10050","Tennessee",2020-09-19,179017,2191,6651089,2691.54419674733,32.9419738632275
"10051","Tennessee",2020-09-20,180621,2193,6651089,2715.66054822,32.9720441269091
"10052","Tennessee",2020-09-21,181725,2206,6651089,2732.25933377226,33.1675008408398
"10053","Tennessee",2020-09-22,182546,2236,6651089,2744.60317701357,33.6185547960642
"10054","Tennessee",2020-09-23,184068,2248,6651089,2767.48664767529,33.798976378154
"10055","Tennessee",2020-09-24,185121,2285,6651089,2783.31864150367,34.3552762562642
"10056","Tennessee",2020-09-25,186769,2325,6651089,2808.09653877733,34.9566815298968
"10057","Tennessee",2020-09-26,188205,2344,6651089,2829.68698810075,35.2423490348723
"10058","Tennessee",2020-09-27,189986,2347,6651089,2856.46455790924,35.2874544303948
"10059","Tennessee",2020-09-28,190991,2359,6651089,2871.57486540926,35.4678760124846
"10060","Tennessee",2020-09-29,191859,2393,6651089,2884.62535984709,35.9790704950723
"10061","Tennessee",2020-09-30,193357,2429,6651089,2907.14798734463,36.5203352413417
"10062","Tennessee",2020-10-01,194601,2472,6651089,2925.8516913546,37.1668459104968
"10063","Tennessee",2020-10-02,195680,2489,6651089,2942.07459861084,37.4224431517906
"10064","Tennessee",2020-10-03,196870,2531,6651089,2959.96640550141,38.0539186891049
"10065","Tennessee",2020-10-04,198262,2547,6651089,2980.89530902383,38.2944807985579
"10066","Tennessee",2020-10-05,200362,2567,6651089,3012.46908588954,38.5951834353743
"10067","Tennessee",2020-10-06,202100,2588,6651089,3038.60014502888,38.9109212040314
"10068","Tennessee",2020-10-07,204250,2611,6651089,3070.92567848664,39.2567292363702
"10069","Tennessee",2020-10-08,206101,2669,6651089,3098.75570752399,40.1287668831375
"10070","Tennessee",2020-10-09,207705,2702,6651089,3122.87205899665,40.6249262338844
"10071","Tennessee",2020-10-10,209440,2728,6651089,3148.95801274047,41.0158396617456
"10072","Tennessee",2020-10-11,211138,2736,6651089,3174.48766660618,41.1361207164721
"10073","Tennessee",2020-10-12,213502,2743,6651089,3210.03071827786,41.2413666393579
"10074","Tennessee",2020-10-13,215201,2768,6651089,3235.57540727541,41.6172449353783
"10075","Tennessee",2020-10-14,217011,2801,6651089,3262.78899590729,42.1134042861252
"10076","Tennessee",2020-10-15,218952,2836,6651089,3291.97218681031,42.6396339005537
"10077","Tennessee",2020-10-16,220099,2847,6651089,3309.21748303173,42.8050203508027
"10078","Tennessee",2020-10-17,222105,2875,6651089,3339.3779575044,43.2260040423455
"10079","Tennessee",2020-10-18,224522,2884,6651089,3375.71787116365,43.3613202289129
"10080","Tennessee",2020-10-19,227226,2896,6651089,3416.37286766122,43.5417418110027
"10081","Texas",2020-02-12,1,0,27885093,0.0035861454720628,0
"10082","Texas",2020-02-13,2,0,27885093,0.00717229094412559,0
"10083","Texas",2020-02-14,2,0,27885093,0.00717229094412559,0
"10084","Texas",2020-02-15,2,0,27885093,0.00717229094412559,0
"10085","Texas",2020-02-16,2,0,27885093,0.00717229094412559,0
"10086","Texas",2020-02-17,2,0,27885093,0.00717229094412559,0
"10087","Texas",2020-02-18,2,0,27885093,0.00717229094412559,0
"10088","Texas",2020-02-19,2,0,27885093,0.00717229094412559,0
"10089","Texas",2020-02-20,2,0,27885093,0.00717229094412559,0
"10090","Texas",2020-02-21,4,0,27885093,0.0143445818882512,0
"10091","Texas",2020-02-22,4,0,27885093,0.0143445818882512,0
"10092","Texas",2020-02-23,4,0,27885093,0.0143445818882512,0
"10093","Texas",2020-02-24,10,0,27885093,0.035861454720628,0
"10094","Texas",2020-02-25,10,0,27885093,0.035861454720628,0
"10095","Texas",2020-02-26,10,0,27885093,0.035861454720628,0
"10096","Texas",2020-02-27,10,0,27885093,0.035861454720628,0
"10097","Texas",2020-02-28,11,0,27885093,0.0394476001926908,0
"10098","Texas",2020-02-29,11,0,27885093,0.0394476001926908,0
"10099","Texas",2020-03-01,11,0,27885093,0.0394476001926908,0
"10100","Texas",2020-03-02,11,0,27885093,0.0394476001926908,0
"10101","Texas",2020-03-03,11,0,27885093,0.0394476001926908,0
"10102","Texas",2020-03-04,12,0,27885093,0.0430337456647536,0
"10103","Texas",2020-03-05,16,0,27885093,0.0573783275530048,0
"10104","Texas",2020-03-06,19,0,27885093,0.0681367639691931,0
"10105","Texas",2020-03-07,19,0,27885093,0.0681367639691931,0
"10106","Texas",2020-03-08,23,0,27885093,0.0824813458574443,0
"10107","Texas",2020-03-09,24,0,27885093,0.0860674913295071,0
"10108","Texas",2020-03-10,31,0,27885093,0.111170509633947,0
"10109","Texas",2020-03-11,33,0,27885093,0.118342800578072,0
"10110","Texas",2020-03-12,41,0,27885093,0.147031964354575,0
"10111","Texas",2020-03-13,58,0,27885093,0.207996437379642,0
"10112","Texas",2020-03-14,69,0,27885093,0.247444037572333,0
"10113","Texas",2020-03-15,80,0,27885093,0.286891637765024,0
"10114","Texas",2020-03-16,87,1,27885093,0.311994656069463,0.0035861454720628
"10115","Texas",2020-03-17,106,1,27885093,0.380131420038656,0.0035861454720628
"10116","Texas",2020-03-18,166,2,27885093,0.595300148362424,0.00717229094412559
"10117","Texas",2020-03-19,248,4,27885093,0.889364077071574,0.0143445818882512
"10118","Texas",2020-03-20,386,5,27885093,1.38425215221624,0.017930727360314
"10119","Texas",2020-03-21,547,5,27885093,1.96162157321835,0.017930727360314
"10120","Texas",2020-03-22,639,7,27885093,2.29154695664813,0.0251030183044396
"10121","Texas",2020-03-23,728,7,27885093,2.61071390366172,0.0251030183044396
"10122","Texas",2020-03-24,857,10,27885093,3.07332666955782,0.035861454720628
"10123","Texas",2020-03-25,1132,13,27885093,4.05951667437509,0.0466198911368164
"10124","Texas",2020-03-26,1542,21,27885093,5.52983631792083,0.0753090549133187
"10125","Texas",2020-03-27,1971,25,27885093,7.06829272543577,0.0896536368015699
"10126","Texas",2020-03-28,2381,30,27885093,8.53861236898152,0.107584364161884
"10127","Texas",2020-03-29,2722,35,27885093,9.76148797495493,0.125515091522198
"10128","Texas",2020-03-30,3065,46,27885093,10.9915358718725,0.164962691714889
"10129","Texas",2020-03-31,3588,57,27885093,12.8670899537613,0.204410291907579
"10130","Texas",2020-04-01,4402,65,27885093,15.7862123680204,0.233099455684082
"10131","Texas",2020-04-02,4952,80,27885093,17.758592377655,0.286891637765024
"10132","Texas",2020-04-03,5773,98,27885093,20.7028178102185,0.351442256262154
"10133","Texas",2020-04-04,6566,124,27885093,23.5466311695643,0.444682038535787
"10134","Texas",2020-04-05,7117,136,27885093,25.5225973246709,0.48771578420054
"10135","Texas",2020-04-06,8150,159,27885093,29.2270855973118,0.570197130057985
"10136","Texas",2020-04-07,8968,177,27885093,32.1605525934592,0.634747748555115
"10137","Texas",2020-04-08,9897,195,27885093,35.4920817370055,0.699298367052245
"10138","Texas",2020-04-09,11372,228,27885093,40.7816463082981,0.817641167630318
"10139","Texas",2020-04-10,12291,249,27885093,44.0773139971238,0.892950222543637
"10140","Texas",2020-04-11,13208,265,27885093,47.3658093950054,0.950328550096641
"10141","Texas",2020-04-12,13776,288,27885093,49.4027400231371,1.03280989595409
"10142","Texas",2020-04-13,14487,320,27885093,51.9524894537737,1.1475665510601
"10143","Texas",2020-04-14,15303,365,27885093,54.878784158977,1.30894309730292
"10144","Texas",2020-04-15,16106,395,27885093,57.7584589730434,1.4165274614648
"10145","Texas",2020-04-16,16928,428,27885093,60.706270551079,1.53487026204288
"10146","Texas",2020-04-17,18131,461,27885093,65.0204035539706,1.65321306262095
"10147","Texas",2020-04-18,18927,487,27885093,67.8749753497326,1.74645284489458
"10148","Texas",2020-04-19,19441,503,27885093,69.7182541223728,1.80383117244759
"10149","Texas",2020-04-20,20035,523,27885093,71.8484245327781,1.87555408188884
"10150","Texas",2020-04-21,20949,552,27885093,75.1261614942435,1.97955230057866
"10151","Texas",2020-04-22,21769,571,27885093,78.066800781335,2.04768906454786
"10152","Texas",2020-04-23,22706,601,27885093,81.4270190886579,2.15527342870974
"10153","Texas",2020-04-24,23650,625,27885093,84.8123404142852,2.24134092003925
"10154","Texas",2020-04-25,24494,662,27885093,87.8390471927061,2.37402830250557
"10155","Texas",2020-04-26,25209,676,27885093,90.4031412052311,2.42423433911445
"10156","Texas",2020-04-27,25963,699,27885093,93.1070948911664,2.5067156849719
"10157","Texas",2020-04-28,26868,738,27885093,96.3525565433832,2.64657535838234
"10158","Texas",2020-04-29,27839,776,27885093,99.8347037967562,2.78284888632073
"10159","Texas",2020-04-30,29072,828,27885093,104.25642116381,2.969328450868
"10160","Texas",2020-05-01,30342,853,27885093,108.810825913329,3.05898208766957
"10161","Texas",2020-05-02,31433,875,27885093,112.72331062335,3.13787728805495
"10162","Texas",2020-05-03,32299,890,27885093,115.828912602156,3.19166947013589
"10163","Texas",2020-05-04,33134,914,27885093,118.823344071329,3.2777369614654
"10164","Texas",2020-05-05,34286,955,27885093,122.954583655145,3.42476892581997
"10165","Texas",2020-05-06,35441,985,27885093,127.096581675378,3.53235328998186
"10166","Texas",2020-05-07,36682,1016,27885093,131.546988206208,3.6435237996158
"10167","Texas",2020-05-08,37943,1059,27885093,136.069117646479,3.7977280549145
"10168","Texas",2020-05-09,38849,1086,27885093,139.318165444168,3.8945539826602
"10169","Texas",2020-05-10,40037,1110,27885093,143.578506264978,3.9806214739897
"10170","Texas",2020-05-11,40988,1137,27885093,146.98893060891,4.0774474017354
"10171","Texas",2020-05-12,42348,1169,27885093,151.866088450915,4.19220405684141
"10172","Texas",2020-05-13,43822,1205,27885093,157.152066876736,4.32130529383567
"10173","Texas",2020-05-14,45169,1256,27885093,161.982604827604,4.50419871291087
"10174","Texas",2020-05-15,46987,1300,27885093,168.502217295815,4.66198911368164
"10175","Texas",2020-05-16,47866,1330,27885093,171.654439165758,4.76957347784352
"10176","Texas",2020-05-17,48828,1356,27885093,175.104311109882,4.86281326011715
"10177","Texas",2020-05-18,49788,1362,27885093,178.547010763063,4.88433013294953
"10178","Texas",2020-05-19,51080,1405,27885093,183.180310712968,5.03853438824823
"10179","Texas",2020-05-20,52369,1443,27885093,187.802852226457,5.17480791618662
"10180","Texas",2020-05-21,53441,1480,27885093,191.647200172508,5.30749529865294
"10181","Texas",2020-05-22,54369,1498,27885093,194.975143170582,5.37204591715007
"10182","Texas",2020-05-23,55451,1522,27885093,198.855352571354,5.45811340847958
"10183","Texas",2020-05-24,56050,1533,27885093,201.00345370912,5.49756100867227
"10184","Texas",2020-05-25,56490,1536,27885093,202.581357716827,5.50831944508846
"10185","Texas",2020-05-26,57573,1552,27885093,206.465153263071,5.56569777264146
"10186","Texas",2020-05-27,59105,1598,27885093,211.959128126272,5.73066046435635
"10187","Texas",2020-05-28,60820,1618,27885093,218.109367610859,5.80238337379761
"10188","Texas",2020-05-29,62073,1645,27885093,222.602807887354,5.8992093015433
"10189","Texas",2020-05-30,63396,1676,27885093,227.347278346893,6.01037981117725
"10190","Texas",2020-05-31,64974,1683,27885093,233.006215901808,6.03548282948169
"10191","Texas",2020-06-01,66081,1695,27885093,236.976078939382,6.07851657514644
"10192","Texas",2020-06-02,67966,1732,27885093,243.73596315422,6.21120395761276
"10193","Texas",2020-06-03,69546,1766,27885093,249.402073000079,6.3331329036629
"10194","Texas",2020-06-04,71330,1793,27885093,255.799756522239,6.4299588314086
"10195","Texas",2020-06-05,73323,1821,27885093,262.94694444806,6.53037090462635
"10196","Texas",2020-06-06,75077,1840,27885093,269.237043606059,6.59850766859555
"10197","Texas",2020-06-07,75948,1846,27885093,272.360576312225,6.62002454142792
"10198","Texas",2020-06-08,77326,1856,27885093,277.302284772728,6.65588599614855
"10199","Texas",2020-06-09,79271,1886,27885093,284.27733771589,6.76347036031043
"10200","Texas",2020-06-10,81771,1916,27885093,293.242701396047,6.87105472447232
"10201","Texas",2020-06-11,83772,1942,27885093,300.418578485645,6.96429450674595
"10202","Texas",2020-06-12,86031,1965,27885093,308.519681107035,7.0467758526034
"10203","Texas",2020-06-13,88120,1989,27885093,316.011138998174,7.1328433439329
"10204","Texas",2020-06-14,89542,1995,27885093,321.110637859447,7.15436021676528
"10205","Texas",2020-06-15,91726,2018,27885093,328.942779570432,7.23684156262273
"10206","Texas",2020-06-16,95973,2057,27885093,344.173139390283,7.37670123603317
"10207","Texas",2020-06-17,99466,2099,27885093,356.699545524198,7.52731934585981
"10208","Texas",2020-06-18,102677,2137,27885093,368.214658634992,7.6635928737982
"10209","Texas",2020-06-19,107322,2168,27885093,384.872304352724,7.77476338343214
"10210","Texas",2020-06-20,111594,2186,27885093,400.192317809376,7.83931400192927
"10211","Texas",2020-06-21,114886,2195,27885093,411.997908703406,7.87158931117784
"10212","Texas",2020-06-22,119646,2213,27885093,429.067961150425,7.93613992967497
"10213","Texas",2020-06-23,124726,2246,27885093,447.285580148504,8.05448273025304
"10214","Texas",2020-06-24,131310,2292,27885093,470.896761936566,8.21944542196793
"10215","Texas",2020-06-25,136783,2321,27885093,490.523736105166,8.32344364065775
"10216","Texas",2020-06-26,142582,2362,27885093,511.319793697658,8.47047560501233
"10217","Texas",2020-06-27,148639,2398,27885093,533.041076821942,8.59957684200659
"10218","Texas",2020-06-28,152866,2408,27885093,548.199713732351,8.63543829672722
"10219","Texas",2020-06-29,158756,2430,27885093,569.322110562801,8.7143334971126
"10220","Texas",2020-06-30,166703,2482,27885093,597.821208629284,8.90081306165986
"10221","Texas",2020-07-01,174826,2518,27885093,626.951468298851,9.02991429865412
"10222","Texas",2020-07-02,182260,2562,27885093,653.610873738165,9.18770469942489
"10223","Texas",2020-07-03,190049,2609,27885093,681.543360820063,9.35625353661184
"10224","Texas",2020-07-04,195707,2646,27885093,701.833771900994,9.48894091907816
"10225","Texas",2020-07-05,200137,2666,27885093,717.720396342232,9.56066382851942
"10226","Texas",2020-07-06,209350,2726,27885093,750.759554576347,9.77583255684319
"10227","Texas",2020-07-07,219164,2816,27885093,785.953986239171,10.0985856493288
"10228","Texas",2020-07-08,229116,2935,27885093,821.64330597714,10.5253369605043
"10229","Texas",2020-07-09,240025,3037,27885093,860.764566931873,10.8911237986547
"10230","Texas",2020-07-10,249948,3129,27885093,896.349888451152,11.2210491820845
"10231","Texas",2020-07-11,258280,3206,27885093,926.229652524379,11.4971823834333
"10232","Texas",2020-07-12,264811,3246,27885093,949.650768602421,11.6406282023158
"10233","Texas",2020-07-13,273732,3313,27885093,981.642772358694,11.880899948944
"10234","Texas",2020-07-14,284638,3449,27885093,1020.75327487701,12.3686157331446
"10235","Texas",2020-07-15,296478,3590,27885093,1063.21323726623,12.8742622447054
"10236","Texas",2020-07-16,311516,3744,27885093,1117.14169287511,13.4265286474031
"10237","Texas",2020-07-17,321254,3889,27885093,1152.06357748206,13.9465197408522
"10238","Texas",2020-07-18,330059,3972,27885093,1183.63958836357,14.2441698150334
"10239","Texas",2020-07-19,338036,4033,27885093,1212.24627079422,14.4629246888293
